MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition			110811 X-Prize Challenge 3A, 304L transverse tensile test, Wo=0.2495", Thicko=0.124"			Time:	150.17505	Sec	11/9/2011 2:56:05 PM
91.486328,0.27350566,0.12250725,2349.4236
91.516357,0.27355644,0.1225843,2350.6638
91.546387,0.27380824,0.12262712,2352.3503
91.576416,0.27375579,0.12267135,2352.2534
91.606445,0.27390423,0.122717,2351.0669
91.636475,0.27397507,0.12276533,2352.4695
91.666504,0.2740632,0.12279908,2352.6489
91.696533,0.27407259,0.12286325,2352.0159
91.726563,0.27426362,0.12288641,2352.5764
91.756592,0.27436805,0.12295195,2352.8818
91.786621,0.27442566,0.12299398,2352.8528
91.81665,0.27449805,0.12304875,2353.9312
91.84668,0.27471545,0.12309009,2356.1355
91.876709,0.27469835,0.1231375,2354.3665
91.906738,0.27472883,0.12316641,2351.9534
91.936768,0.27494097,0.12321466,2354.6196
91.966797,0.27495822,0.12327588,2355.6843
91.996826,0.27507415,0.12331223,2356.4023
92.026855,0.27512038,0.12335405,2357.3257
92.056885,0.27525166,0.1234064,2355.9136
92.086914,0.27541018,0.12345502,2356.9441
92.116943,0.27543542,0.12352487,2354.9407
92.146973,0.27549243,0.12355581,2358.1321
92.177002,0.27565354,0.12359631,2355.4001
92.207031,0.27573764,0.12364765,2358.7607
92.237061,0.27587786,0.12367597,2357.1079
92.26709,0.27597243,0.1237262,2354.0916
92.297119,0.2759431,0.12379225,2357.6145
92.327148,0.27611208,0.12384048,2357.1421
92.357178,0.27625766,0.12388584,2358.114
92.387207,0.27624005,0.12392478,2356.894
92.417236,0.27631363,0.12397067,2357.0601
92.447266,0.27646875,0.1240523,2358.6492
92.477295,0.27650407,0.12405914,2359.9141
92.507324,0.27660263,0.12408391,2358.4041
92.537354,0.27674225,0.12416241,2357.95
92.567383,0.2768015,0.12420216,2359.9814
92.597412,0.27696589,0.12424031,2360.626
92.627441,0.27707487,0.12430881,2358.6912
92.657471,0.27705857,0.12433897,2360.8188
92.6875,0.27711597,0.12438363,2360.9133
92.717529,0.27719855,0.12443815,2360.9441
92.747559,0.27727237,0.12449664,2360.7659
92.777588,0.2774331,0.1245209,2361.3228
92.807617,0.27747065,0.12457238,2360.1919
92.837646,0.27761427,0.12462325,2363.3347
92.867676,0.27771974,0.12464552,2361.0938
92.897705,0.27775401,0.12471867,2362.3079
92.927734,0.27792168,0.12475452,2361.3972
92.957764,0.27799347,0.12480281,2361.6934
92.987793,0.27799195,0.12484892,2362.0767
93.017822,0.27811503,0.12489499,2363.7471
93.047852,0.27819517,0.12494472,2363.0115
93.077881,0.27830216,0.1249913,2365.0483
93.10791,0.27841166,0.12502018,2363.1428
93.137939,0.27850941,0.12509076,2363.2532
93.167969,0.27855152,0.12511612,2363.675
93.197998,0.27861944,0.12515639,2365.6365
93.228027,0.27875426,0.12521179,2361.6912
93.258057,0.27886677,0.12525995,2364.6072
93.288086,0.27897838,0.12531208,2367.4524
93.318115,0.2789914,0.12536094,2365.6865
93.348145,0.2791031,0.12541918,2365.0625
93.378174,0.27920026,0.12545553,2362.9863
93.408203,0.27929705,0.12549719,2364.5588
93.438232,0.27939382,0.12556745,2366.729
93.468262,0.27942845,0.12561655,2365.3894
93.498291,0.27958381,0.12566108,2365.9148
93.52832,0.2797212,0.12569168,2363.9468
93.55835,0.27973762,0.12573248,2367.2061
93.588379,0.27981704,0.12576994,2364.6279
93.618408,0.28002873,0.12583731,2366.2371
93.648438,0.28007227,0.12588876,2368.7937
93.678467,0.28005195,0.12593609,2366.957
93.708496,0.28015813,0.12596776,2368.886
93.738525,0.28028405,0.12603413,2369.1873
93.768555,0.28038049,0.12607804,2367.0659
93.798584,0.2804645,0.12612106,2367.9082
93.828613,0.28054217,0.12616552,2366.4019
93.858643,0.28065115,0.12620124,2367.1665
93.888672,0.28071159,0.12624381,2368.3833
93.918701,0.28076556,0.12628312,2370.4773
93.94873,0.28090987,0.12634419,2368.9067
93.97876,0.28100106,0.12638307,2368.5051
94.008789,0.28115204,0.12647097,2371.3906
94.038818,0.28112483,0.12647849,2369.3948
94.068848,0.281279,0.12653252,2369.4387
94.098877,0.28142944,0.12659295,2368.9026
94.128906,0.28152117,0.12663192,2371.7336
94.158936,0.28163019,0.12669407,2370.9338
94.188965,0.28154054,0.1266876,2367.8728
94.218994,0.28172815,0.12676801,2369.2598
94.249023,0.28186041,0.12683176,2373.6353
94.279053,0.28191906,0.12688284,2370.3496
94.309082,0.28197962,0.12690137,2369.9937
94.339111,0.28211677,0.12694904,2371.5313
94.369141,0.28220031,0.12701079,2375.4883
94.39917,0.28230742,0.1270477,2371.4675
94.429199,0.28229183,0.12710616,2371.4946
94.459229,0.28246173,0.12715788,2373.8577
94.489258,0.28250796,0.12718792,2373.2041
94.519287,0.28264171,0.12723278,2374.0142
94.549316,0.28274682,0.12728328,2376.6772
94.579346,0.28278905,0.12731764,2374.1101
94.609375,0.28291684,0.12737983,2372.4897
94.639404,0.28301728,0.127424,2374.9744
94.669434,0.28317052,0.12747188,2378.353
94.699463,0.28317535,0.12748677,2374.9539
94.729492,0.28325266,0.12756839,2376.1987
94.759521,0.283328,0.12759595,2377.1001
94.789551,0.28343615,0.12764972,2373.8044
94.81958,0.28355208,0.12769096,2374.6489
94.849609,0.28366366,0.12774339,2376.3909
94.879639,0.28375742,0.12777638,2374.8831
94.909668,0.28375623,0.12784238,2376.3733
94.939697,0.28393224,0.12789233,2374.1873
94.969727,0.28403407,0.12791754,2376.0818
94.999756,0.28418544,0.12798606,2379.2473
95.029785,0.28414497,0.12803295,2376.9045
95.059814,0.28431439,0.1280483,2375.3101
95.089844,0.28428176,0.1281296,2377.0413
95.119873,0.28437176,0.12817845,2376.45
95.149902,0.28448853,0.12820454,2377.626
95.179932,0.28467306,0.12828918,2379.7876
95.209961,0.28468809,0.12831657,2376.3538
95.23999,0.284852,0.12836939,2376.8481
95.27002,0.28485271,0.12840447,2376.4719
95.300049,0.28495902,0.12845977,2379.0833
95.330078,0.28506461,0.12850669,2379.3857
95.360107,0.28512996,0.12854652,2379.2761
95.390137,0.28525317,0.12860063,2379.0808
95.420166,0.28533167,0.12863128,2380.7573
95.450195,0.28544688,0.12867992,2378.48
95.480225,0.28552032,0.12875251,2376.9819
95.510254,0.28558156,0.12878774,2382.2559
95.540283,0.28568813,0.12885836,2379.9739
95.570313,0.28578785,0.12887023,2381.979
95.600342,0.2859093,0.12892786,2381.2329
95.630371,0.28596535,0.12896973,2381.645
95.6604,0.28610101,0.12899444,2381.2009
95.69043,0.28612331,0.12905841,2383.4851
95.720459,0.28616893,0.12911563,2383.5217
95.750488,0.28627536,0.12915388,2380.4399
95.780518,0.28644761,0.12919898,2383.8303
95.810547,0.28651378,0.12926948,2383.8657
95.840576,0.28656307,0.12930571,2379.936
95.870605,0.28657725,0.129334,2382.2542
95.900635,0.28677005,0.12940201,2384.2336
95.930664,0.28684628,0.12943608,2384.0859
95.960693,0.28699788,0.12948881,2382.2476
95.990723,0.28701618,0.12955861,2383.8601
96.020752,0.28709552,0.12959635,2384.4563
96.050781,0.28722703,0.12963322,2384.6809
96.080811,0.28731024,0.1296657,2381.7686
96.11084,0.28744081,0.12971857,2383.2209
96.140869,0.28746441,0.12976955,2385.189
96.170898,0.28762177,0.12981887,2385.5547
96.200928,0.28767359,0.12987539,2385.5029
96.230957,0.28774834,0.12989971,2385.3914
96.260986,0.28784633,0.12996675,2386.6558
96.291016,0.28795275,0.1300035,2385.7278
96.321045,0.28803909,0.13005616,2384.79
96.351074,0.28808567,0.13007571,2383.3416
96.381104,0.28824502,0.13012598,2384.7695
96.411133,0.28838661,0.13018017,2385.8582
96.441162,0.2883791,0.13022251,2386.8777
96.471191,0.28845304,0.13027966,2386.9832
96.501221,0.28857681,0.13031992,2387.7781
96.53125,0.2886228,0.13036235,2387.2954
96.561279,0.28886053,0.13042074,2388.6675
96.591309,0.28877008,0.13046059,2387.8557
96.621338,0.28891861,0.1305262,2386.2666
96.651367,0.28911373,0.13056481,2388.8643
96.681396,0.28913814,0.13061175,2388.8174
96.711426,0.28916982,0.13064374,2388.0793
96.741455,0.28934231,0.1306735,2390.1008
96.771484,0.28939265,0.13074988,2388.0579
96.801514,0.28947699,0.13077636,2388.1624
96.831543,0.28961885,0.13083228,2391.1917
96.861572,0.28974688,0.13090192,2390.7576
96.891602,0.28971589,0.13093588,2388.8655
96.921631,0.28986853,0.13097095,2388.7739
96.95166,0.28995323,0.13101824,2390.7634
96.981689,0.29005027,0.13109562,2391.783
97.011719,0.29012033,0.1311273,2392.9189
97.041748,0.29028085,0.1311409,2390.0955
97.071777,0.29020515,0.13121359,2392.0601
97.101807,0.29036662,0.1312535,2391.8481
97.131836,0.29046574,0.13130161,2391.4846
97.161865,0.29055622,0.13135459,2393.0857
97.191895,0.29069209,0.13140911,2390.2607
97.221924,0.29072121,0.13145609,2392.2581
97.251953,0.29083759,0.13150541,2393.0535
97.281982,0.29095972,0.13154167,2393.4629
97.312012,0.2910699,0.13159579,2391.3467
97.342041,0.29110274,0.13163757,2391.7971
97.37207,0.29118323,0.13168235,2393.8677
97.4021,0.29124483,0.13171367,2393.3313
97.432129,0.29143667,0.13178055,2394.5969
97.462158,0.29146799,0.13181274,2393.4963
97.492188,0.29146764,0.13186768,2392.4268
97.522217,0.29159272,0.13191804,2392.9819
97.552246,0.29172567,0.13196488,2395.8596
97.582275,0.29180205,0.13201414,2394.0217
97.612305,0.29192969,0.13205518,2395.3154
97.642334,0.29201302,0.13212471,2395.2478
97.672363,0.29214054,0.13215923,2396.6113
97.702393,0.29222,0.13218597,2397.9644
97.732422,0.29230621,0.13225837,2394.9436
97.762451,0.2923561,0.13230097,2395.4639
97.79248,0.29252917,0.13235578,2398.863
97.82251,0.29256025,0.13238934,2395.2231
97.852539,0.29264742,0.13243592,2399.4709
97.882568,0.29279172,0.1324743,2395.3496
97.912598,0.29271781,0.13252376,2394.4182
97.942627,0.29284513,0.1325736,2398.0308
97.972656,0.29297972,0.13262717,2399.2439
98.002686,0.29307708,0.13266306,2396.8206
98.032715,0.29318175,0.13272202,2399.2947
98.062744,0.29327315,0.1327448,2399.7383
98.092773,0.29333323,0.13281912,2400.2583
98.122803,0.29349175,0.1328572,2400.4524
98.152832,0.2936396,0.13292126,2400.7942
98.182861,0.293614,0.13294865,2402.2019
98.212891,0.29369769,0.1330101,2401.0898
98.24292,0.29379949,0.13305031,2400.626
98.272949,0.29384047,0.13310178,2398.8022
98.302979,0.29392928,0.13316201,2398.0454
98.333008,0.29405129,0.13317069,2399.9778
98.363037,0.29410318,0.13322896,2398.0044
98.393066,0.29431459,0.13330024,2399.0293
98.423096,0.29430169,0.133316,2401.0869
98.453125,0.29439178,0.13338339,2401.4114
98.483154,0.29444015,0.13341118,2401.4507
98.513184,0.29467657,0.13346133,2404.0776
98.543213,0.29471165,0.1335035,2404.0325
98.573242,0.29477125,0.13356718,2401.709
98.603271,0.29487896,0.13361585,2400.7891
98.633301,0.29498667,0.13366362,2401.0498
98.66333,0.29513288,0.13372235,2402.9646
98.693359,0.29506844,0.13374965,2402.9207
98.723389,0.29521745,0.13378364,2402.5488
98.753418,0.29535756,0.13383059,2401.8574
98.783447,0.29542032,0.13389915,2405.407
98.813477,0.295479,0.13394998,2403.9705
98.843506,0.29558918,0.13398676,2402.8372
98.873535,0.295674,0.13403949,2404.8135
98.903564,0.29582077,0.13408248,2404.6475
98.933594,0.29583532,0.13410985,2404.7351
98.963623,0.29612139,0.1341683,2402.3481
98.993652,0.29599807,0.13422149,2404.0974
99.023682,0.29613957,0.13426417,2402.9697
99.053711,0.29630923,0.13430344,2405.144
99.08374,0.29626489,0.13435112,2406.345
99.11377,0.29644734,0.13439424,2404.6389
99.143799,0.29657993,0.13444938,2405.9451
99.173828,0.29660913,0.13449527,2406.8345
99.203857,0.2967537,0.13453846,2406.1013
99.233887,0.29684064,0.13459712,2408.5745
99.263916,0.29691878,0.13463642,2404.3066
99.293945,0.29697451,0.13470589,2408.0605
99.323975,0.29707003,0.13474771,2407.1772
99.354004,0.29708785,0.13478564,2407.665
99.384033,0.29728639,0.13481981,2409.0876
99.414063,0.29733837,0.13488999,2406.8921
99.444092,0.29745299,0.1349342,2407.4834
99.474121,0.29741228,0.134986,2409.3271
99.50415,0.29763451,0.13501655,2411.0725
99.53418,0.29766688,0.1350923,2407.5776
99.564209,0.29775816,0.13513058,2408.2708
99.594238,0.29782999,0.13519475,2408.7764
99.624268,0.29799059,0.13522658,2409.4998
99.654297,0.29801863,0.13526405,2410.2527
99.684326,0.29810372,0.1353033,2409.2446
99.714355,0.29826072,0.13533477,2408.9841
99.744385,0.29834542,0.13542366,2411.6797
99.774414,0.29839164,0.13545355,2409.1841
99.804443,0.29848072,0.13549116,2410.2942
99.834473,0.29853562,0.13553438,2410.7393
99.864502,0.29866573,0.13559099,2410.7214
99.894531,0.29876664,0.13562354,2411.1831
99.924561,0.29883799,0.1356855,2409.9055
99.95459,0.2989051,0.13573265,2409.2402
99.984619,0.29895449,0.13578355,2412.1948
100.01465,0.29911628,0.13583657,2411.4004
100.04468,0.29923242,0.13587405,2414.6155
100.07471,0.29942194,0.13590246,2413.3433
100.10474,0.29941255,0.1359781,2413.8091
100.13477,0.29951182,0.13601959,2412.9294
100.16479,0.29952237,0.13605703,2413.2512
100.19482,0.29969627,0.13612498,2412.5918
100.22485,0.29971632,0.13615316,2409.4478
100.25488,0.29985866,0.13618794,2410.9189
100.28491,0.29996529,0.1362565,2413.1765
100.31494,0.30000895,0.13628443,2411.7708
100.34497,0.30017486,0.13635251,2412.8242
100.375,0.30011362,0.13637707,2413.52
100.40503,0.30027202,0.13643235,2413.9126
100.43506,0.30031449,0.13647702,2415.8447
100.46509,0.30051067,0.13653567,2415.1897
100.49512,0.30063632,0.13656218,2411.9915
100.52515,0.3006742,0.13661362,2414.6479
100.55518,0.3007946,0.13666272,2416.3828
100.58521,0.3007628,0.13670588,2414.2734
100.61523,0.30095041,0.13674809,2416.3965
100.64526,0.30097225,0.13678534,2416.2095
100.67529,0.30107349,0.13683887,2415.1299
100.70532,0.30125526,0.13690348,2414.8059
100.73535,0.30127087,0.13695572,2417.3213
100.76538,0.30137247,0.13700667,2417.7229
100.79541,0.30133432,0.13705547,2415.884
100.82544,0.30155736,0.13710256,2416.9619
100.85547,0.30166638,0.13713826,2416.75
100.8855,0.30173233,0.1371965,2417.6213
100.91553,0.3019006,0.13723043,2420.6877
100.94556,0.30184191,0.1372848,2417.7583
100.97559,0.30199668,0.13735345,2419.4229
101.00562,0.30209324,0.13736917,2415.5403
101.03564,0.30209675,0.1374196,2419.1616
101.06567,0.30238351,0.13746454,2419.155
101.0957,0.30241719,0.13751572,2418.3074
101.12573,0.30249673,0.13755712,2422.0042
101.15576,0.30260283,0.13759261,2417.7637
101.18579,0.3025811,0.13766222,2418.5134
101.21582,0.30281553,0.13771452,2418.73
101.24585,0.30285144,0.13776538,2420.6377
101.27588,0.30290821,0.13779911,2420.3015
101.30591,0.30292875,0.13783336,2421.7761
101.33594,0.30310136,0.1379066,2420.136
101.36597,0.30320531,0.13795641,2423.1272
101.396,0.3032338,0.13799672,2420.1296
101.42603,0.30336499,0.13804084,2420.7502
101.45605,0.30340663,0.13809112,2420.0322
101.48608,0.30352822,0.13811962,2419.5483
101.51611,0.30365539,0.13818263,2421.7307
101.54614,0.30374363,0.13822034,2420.6931
101.57617,0.30388501,0.13826619,2424.04
101.6062,0.30382881,0.13832361,2421.842
101.63623,0.30402264,0.13837932,2422.0139
101.66626,0.30409867,0.1384065,2422.6509
101.69629,0.30421355,0.13844888,2421.3584
101.72632,0.30421939,0.13850164,2422.3569
101.75635,0.30433369,0.13857947,2422.6099
101.78638,0.30438659,0.13860723,2422.7764
101.81641,0.30439717,0.13864939,2422.2354
101.84644,0.30460706,0.1386928,2423.2546
101.87646,0.30476442,0.1387479,2424.7466
101.90649,0.30477557,0.13880469,2423.9023
101.93652,0.30492178,0.13883609,2426.0354
101.96655,0.30499789,0.13889661,2424.9504
101.99658,0.30510047,0.13893276,2424.5361
102.02661,0.30517074,0.13899036,2424.1357
102.05664,0.30520478,0.13902375,2422.334
102.08667,0.30534297,0.13907056,2426.2783
102.1167,0.30555782,0.13912958,2424.8198
102.14673,0.30548343,0.13917902,2425.4573
102.17676,0.30559173,0.13920707,2427.095
102.20679,0.3057608,0.13924086,2426.7007
102.23682,0.30580503,0.13930012,2427.7122
102.26685,0.30591181,0.13935563,2425.4395
102.29688,0.30595264,0.13941301,2425.7581
102.3269,0.30604029,0.13944821,2427.3721
102.35693,0.30618718,0.13950077,2427.5544
102.38696,0.30624232,0.13955677,2431.04
102.41699,0.30639708,0.13958976,2427.9146
102.44702,0.30646196,0.13966452,2428.0103
102.47705,0.30652723,0.13969928,2428.8079
102.50708,0.30657953,0.13973828,2429.1885
102.53711,0.30668503,0.1398112,2427.0603
102.56714,0.30682218,0.13983949,2430.3279
102.59717,0.30686888,0.139891,2431.9185
102.6272,0.30701402,0.13992836,2430.3748
102.65723,0.30706719,0.13998437,2432.0269
102.68726,0.30717042,0.14002177,2427.3755
102.71729,0.30726299,0.14006285,2428.6121
102.74731,0.30726653,0.14012238,2429.1248
102.77734,0.30749166,0.14017691,2429.2148
102.80737,0.3074891,0.14020318,2429.3657
102.8374,0.30755469,0.14026706,2430.4707
102.86743,0.30772105,0.14030728,2429.7869
102.89746,0.30787992,0.14035936,2430.3186
102.92749,0.30786374,0.14039709,2429.7
102.95752,0.30794445,0.14047052,2430.4187
102.98755,0.30804619,0.14049116,2430.2322
103.01758,0.30819333,0.14051865,2431.3765
103.04761,0.30814451,0.14058512,2430.8926
103.07764,0.30830351,0.14064887,2433.5461
103.10767,0.30843538,0.14070164,2431.8057
103.1377,0.30846953,0.14072484,2431.21
103.16772,0.30851939,0.14079951,2431.5725
103.19775,0.30859965,0.14085296,2436.209
103.22778,0.30873808,0.14087863,2434.6184
103.25781,0.30883488,0.14093053,2432.2317
103.28784,0.30898744,0.14098385,2433.2654
103.31787,0.30897358,0.14100954,2431.8215
103.3479,0.30919206,0.1410563,2434.7532
103.37793,0.30928263,0.14111465,2435.5024
103.40796,0.30929977,0.14114603,2433.7117
103.43799,0.30938682,0.14118852,2432.1687
103.46802,0.30951953,0.14125745,2434.2285
103.49805,0.30953866,0.14130124,2434.5339
103.52808,0.30966491,0.14133418,2433.2454
103.55811,0.30975255,0.14139469,2436.0581
103.58813,0.30986673,0.14143668,2433.9509
103.61816,0.30988371,0.141497,2433.2065
103.64819,0.30991271,0.14153068,2433.2825
103.67822,0.31001571,0.14158621,2434.6069
103.70825,0.31017846,0.14161465,2437.9465
103.73828,0.31019253,0.14166456,2434.6936
103.76831,0.31037182,0.14172006,2437.0479
103.79834,0.31046301,0.14176863,2435.0168
103.82837,0.31054854,0.14181632,2437.0579
103.8584,0.3106837,0.14183731,2436.5308
103.88843,0.31075493,0.14190759,2436.5632
103.91846,0.31091413,0.14194365,2438.248
103.94849,0.31092647,0.14199854,2438.9988
103.97852,0.3110514,0.14203091,2439.2212
104.00854,0.31102207,0.1420804,2436.6335
104.03857,0.31113717,0.14214657,2436.3633
104.0686,0.31134099,0.14218469,2438.4058
104.09863,0.3113479,0.14223106,2439.5408
104.12866,0.31148437,0.14229043,2439.5493
104.15869,0.31153142,0.14232281,2439.4019
104.18872,0.31160945,0.14237481,2441.0278
104.21875,0.31175315,0.14244176,2438.833
104.24878,0.31181291,0.14248313,2440.8252
104.27881,0.3119002,0.1425285,2437.8203
104.30884,0.31209356,0.14257136,2441.229
104.33887,0.31211373,0.14262253,2441.9312
104.3689,0.31221721,0.14266215,2439.5237
104.39893,0.31227285,0.14272946,2440.0747
104.42896,0.3123734,0.14276823,2440.2747
104.45898,0.31239802,0.14281595,2441.0422
104.48901,0.31259033,0.14284548,2441.9509
104.51904,0.31260031,0.14289485,2441.6899
104.54907,0.31277597,0.14293508,2440.6924
104.5791,0.31284648,0.14302742,2439.1426
104.60913,0.31284577,0.14305855,2441.3433
104.63916,0.31304747,0.14310162,2441.3823
104.66919,0.31312773,0.14314574,2442.6321
104.69922,0.31319049,0.14318624,2442.7961
104.72925,0.3133218,0.14324184,2444.2744
104.75928,0.31336251,0.14328645,2443.4348
104.78931,0.31348935,0.14334206,2442.8054
104.81934,0.31361091,0.14337432,2443.2246
104.84937,0.31365067,0.14343891,2442.6079
104.87939,0.31372622,0.14348233,2446.5447
104.90942,0.31381705,0.14354032,2444.9429
104.93945,0.3138946,0.14356394,2445.2649
104.96948,0.31397462,0.14362872,2444.4192
104.99951,0.31415191,0.14366312,2443.6304
105.02954,0.31424648,0.14370677,2443.7212
105.05957,0.31418923,0.14375442,2441.907
105.0896,0.31441143,0.14379014,2444.9158
105.11963,0.31443092,0.14384012,2443.5146
105.14966,0.31449664,0.14388846,2442.6892
105.17969,0.31458768,0.14392996,2444.2395
105.20972,0.31472108,0.14398366,2447.1731
105.23975,0.31482083,0.14400382,2447.1211
105.26978,0.3149446,0.14408241,2447.9875
105.2998,0.31495222,0.14412904,2446.9529
105.32983,0.31506476,0.14419018,2444.4351
105.35986,0.31524697,0.14420091,2448.5325
105.38989,0.31517091,0.14426401,2446.0217
105.41992,0.31537557,0.14431037,2450.9863
105.44995,0.31539306,0.14438692,2446.2883
105.47998,0.31548035,0.14441574,2447.4756
105.51001,0.31561103,0.14445773,2450.5176
105.54004,0.31560579,0.14450027,2448.5959
105.57007,0.31581202,0.14457519,2448.9343
105.6001,0.31587061,0.14460537,2446.0708
105.63013,0.31593135,0.14465207,2448.4575
105.66016,0.31599286,0.14472051,2449.1077
105.69019,0.31619594,0.14474835,2448.5938
105.72021,0.31629688,0.14480571,2448.2683
105.75024,0.31639659,0.14484249,2450.8584
105.78027,0.31644025,0.14486192,2450.0916
105.8103,0.31645948,0.14494438,2449.5178
105.84033,0.31657118,0.14498635,2450.8977
105.87036,0.31665647,0.14505254,2452.6614
105.90039,0.31676537,0.14507996,2450.5779
105.93042,0.31686062,0.1451387,2449.3291
105.96045,0.3169722,0.14517839,2450.0037
105.99048,0.31704918,0.14522909,2453.6318
106.02051,0.31713447,0.1452893,2451.0369
106.05054,0.3173025,0.14532761,2452.9214
106.08057,0.31732166,0.14537865,2452.1655
106.1106,0.31739101,0.14541647,2449.5034
106.14063,0.31744179,0.14546567,2452.533
106.17065,0.31764406,0.14550884,2451.5754
106.20068,0.31765863,0.14554867,2451.3228
106.23071,0.31773466,0.14560848,2450.7532
106.26074,0.31783062,0.14565234,2451.7751
106.29077,0.31787217,0.14569454,2452.6343
106.3208,0.31804347,0.14575157,2449.4307
106.35083,0.31806365,0.14578944,2453.241
106.38086,0.31825408,0.14586632,2456.8418
106.41089,0.31831309,0.14588089,2453.0471
106.44092,0.31836087,0.14594534,2454.4282
106.47095,0.31851128,0.14597644,2452.1943
106.50098,0.31862298,0.1460344,2455.1372
106.53101,0.31862625,0.14607011,2454.543
106.56104,0.31880364,0.14614394,2454.7869
106.59106,0.31879911,0.146172,2453.5393
106.62109,0.31904945,0.14621092,2452.2437
106.65112,0.3190707,0.14625575,2455.2751
106.68115,0.31912678,0.14631458,2454.3232
106.71118,0.31916961,0.14636946,2455.7974
106.74121,0.31935218,0.14639662,2456.6211
106.77124,0.3194201,0.14643641,2456.0164
106.80127,0.3194952,0.14650004,2459.2913
106.8313,0.31958744,0.14654066,2456.4558
106.86133,0.31963518,0.14657083,2456.2502
106.89136,0.31966546,0.14662425,2456.6631
106.92139,0.31983593,0.14667323,2457.6135
106.95142,0.31990153,0.14673841,2460.0144
106.98145,0.32005629,0.14676297,2458.8362
107.01147,0.32021889,0.14681885,2459.9666
107.0415,0.32019335,0.14688575,2458.6716
107.07153,0.3202824,0.14690234,2456.7449
107.10156,0.320319,0.14696625,2457.3235
107.13159,0.32047364,0.14700706,2458.6448
107.16162,0.32062137,0.14704695,2460.0686
107.19165,0.32072076,0.14711177,2460.4695
107.22168,0.32080275,0.14714907,2461.114
107.25171,0.32071921,0.14717716,2455.6924
107.28174,0.32090157,0.14725246,2457.9402
107.31177,0.32106876,0.14728293,2461.5491
107.3418,0.32118902,0.14734565,2460.3135
107.37183,0.32118782,0.14738148,2457.8279
107.40186,0.32132772,0.1474265,2458.5071
107.43188,0.3213588,0.1474691,2459.9648
107.46191,0.32143083,0.1475073,2458.0703
107.49194,0.32143226,0.14756626,2459.4985
107.52197,0.32167277,0.14759794,2462.0396
107.552,0.32167581,0.14767864,2462.0535
107.58203,0.32181108,0.14774351,2460.6826
107.61206,0.32195812,0.14776838,2460.1021
107.64209,0.32199416,0.14780363,2457.978
107.67212,0.32215104,0.14787853,2461.7905
107.70215,0.32219726,0.14792053,2462.4534
107.73218,0.32226861,0.14795187,2461.4385
107.76221,0.3223148,0.14799438,2461.2246
107.79224,0.3224549,0.14804317,2462.45
107.82227,0.32259879,0.14810395,2463.1453
107.85229,0.32265228,0.1481646,2462.332
107.88232,0.32280478,0.14818619,2463.4348
107.91235,0.32285079,0.14822458,2464.3413
107.94238,0.32290545,0.14829361,2462.2559
107.97241,0.32297704,0.14832805,2463.7837
108.00244,0.3230885,0.14836572,2464.2397
108.03247,0.32318941,0.14843856,2467.9863
108.0625,0.3232719,0.1484679,2462.0095
108.09253,0.32341596,0.14851741,2462.0515
108.12256,0.32348168,0.14858903,2465.3982
108.15259,0.32353377,0.14862634,2466.6992
108.18262,0.32357389,0.14867882,2462.5715
108.21265,0.32372773,0.14872332,2464.0171
108.24268,0.3237648,0.14877865,2465.926
108.27271,0.32385129,0.1488238,2466.4802
108.30273,0.32395816,0.14885978,2465.3938
108.33276,0.32413286,0.14890988,2466.7551
108.36279,0.32425806,0.14897029,2465.4536
108.39282,0.32419506,0.14901267,2466.7957
108.42285,0.32438129,0.14903855,2467.345
108.45288,0.32448182,0.14909011,2466.8645
108.48291,0.32457522,0.14914358,2465.0986
108.51294,0.32457522,0.14919166,2468.0798
108.54297,0.32471251,0.14922906,2466.2041
108.573,0.32472339,0.14926854,2467.9675
108.60303,0.32494327,0.1493267,2467.6533
108.63306,0.32502928,0.1493665,2469.051
108.66309,0.32501769,0.14944978,2465.8555
108.69312,0.32513392,0.14948787,2469.1824
108.72314,0.32524237,0.14954707,2468.1931
108.75317,0.32533577,0.14957199,2468.7314
108.7832,0.32545003,0.1496143,2466.6853
108.81323,0.32552728,0.14965345,2466.3879
108.84326,0.32559028,0.14970239,2467.1924
108.87329,0.32565665,0.14975493,2468.2236
108.90332,0.32575804,0.14981325,2467.1458
108.93335,0.32591796,0.14986974,2469.5437
108.96338,0.32594061,0.14989713,2468.2517
108.99341,0.32603753,0.14993902,2470.5874
109.02344,0.32610372,0.15001424,2470.7959
109.05347,0.32625049,0.15004925,2471.9724
109.0835,0.32630199,0.15009415,2471.0481
109.11353,0.3264862,0.150144,2470.4753
109.14355,0.32643718,0.15020898,2470.4438
109.17358,0.32659274,0.15022197,2469.7988
109.20361,0.32673401,0.15028355,2470.6243
109.23364,0.32684171,0.15033858,2472.4785
109.26367,0.32685956,0.15038654,2471.8147
109.2937,0.32691363,0.15043795,2470.5002
109.32373,0.32711944,0.15048289,2473.1987
109.35376,0.32713115,0.15051493,2470.0857
109.38379,0.3272486,0.15056841,2470.9226
109.41382,0.32734728,0.15063895,2469.6826
109.44385,0.32740536,0.15066832,2471.2952
109.47388,0.32749021,0.15072411,2475.1194
109.50391,0.32754666,0.15076569,2473.5481
109.53394,0.32764953,0.15083168,2474.1299
109.56396,0.32778943,0.15086968,2474.6482
109.59399,0.32781336,0.15089029,2471.6201
109.62402,0.32791379,0.15095933,2475.9756
109.65405,0.32807687,0.15100668,2474.4941
109.68408,0.32818785,0.15103742,2475.394
